"","X","d","d_h","h","a","mean_diff","mean_h","mean_p","U95","L95","U90","L90","U80","L80","C95","C90","C80","d_hat"
"246",36,-1,-3,3,0.3,2.09309119052013,-3.19769927892378,-1.10747784504687,-0.858303340774946,-3.12889819868273,-1.0086124291071,-2.90626771680876,-1.18606018949998,-2.65818476236201,0.992,0.998,1,-1.90067441327562
"247",37,-1,-2,3,0.3,1.2919544042934,-2.33441148989913,-1.10747784504687,-0.636481530175665,-2.75664543799312,-0.779156770743348,-2.54858061816753,-0.947224598131938,-2.31944588158339,0.982,0.992,0.998,-1.61488685161717
"248",38,-1,-1,3,0.3,0.627601966767079,-0.659136548132222,-1.10747784504687,-0.0220969774373069,-1.81985508700465,-0.150069901238206,-1.65222746391183,-0.298737650713985,-1.46513268935566,0.51,0.692,0.842,-0.870541535007599
"249",39,-1,0,3,0.3,1.25579653268296,0.142261689087194,-1.10747784504687,0.339008601880765,-1.36572371240268,0.214536190409971,-1.21063067599172,0.0703088383688442,-1.0369237521383,0.108,0.23,0.372,-0.474725140387833
"250",40,-1,1,3,0.3,2.14694160145442,1.03946375640754,-1.10747784504687,0.696325954143556,-1.04515833799206,0.567296389677208,-0.888794981029021,0.417529554107501,-0.714312371077994,0.012,0.034,0.088,-0.141268453679027
"251",41,-1,2,3,0.3,3.13232578403245,2.02484793898558,-1.10747784504687,1.03861362662323,-0.685915013539153,0.905367069614153,-0.536852938935619,0.752440670695365,-0.368524852633625,0,0,0.008,0.196065233758429
"252",42,-1,3,3,0.3,3.56786334318687,2.46038549814,-1.10747784504687,1.04005764426178,-0.752122557595862,0.901181066398411,-0.597739755716185,0.74156507011889,-0.42334005576193,0,0,0.016,0.163594628413274
"253",43,-1,-3,1,0.5,2.56580005827762,-3.67327790332449,-1.10747784504687,-0.670944443750514,-3.20100166601635,-0.836811747864314,-2.94734115958562,-1.03277960188062,-2.66977776883572,0.942,0.98,0.992,-1.82703888052772
"254",44,-1,-2,1,0.5,1.45517908475136,-2.51176653131703,-1.10747784504687,-0.460233942564391,-2.81396071470622,-0.616639606775725,-2.58147827868106,-0.801594719172307,-2.32538596951005,0.884,0.942,0.978,-1.54238157466009
"255",45,-1,-1,1,0.5,0.68445309108956,-0.54657274640837,-1.10747784504687,0.0665513034868163,-1.9676778250268,-0.0763804762872791,-1.77536863132811,-0.243527347134228,-1.56118075151704,0.406,0.566,0.726,-0.888286974983458
"256",46,-1,0,1,0.5,1.18733465754586,0.0717011711934899,-1.10747784504687,0.268519099454152,-1.70408219783553,0.128140929339465,-1.52000138519598,-0.0366513296203963,-1.31455645625428,0.23,0.338,0.51,-0.663137632982481
"257",47,-1,1,1,0.5,2.51387659040661,1.40639874535974,-1.10747784504687,0.684736198654777,-1.23126170580242,0.541935314925949,-1.05851170689803,0.378047773941905,-0.864605965372632,0.034,0.072,0.15,-0.234545767182949
"258",48,-1,2,1,0.5,2.2787243813823,1.17124653633543,-1.10747784504687,0.589378027755285,-1.3756563513684,0.444837509254396,-1.19567803395181,0.277726945986359,-0.995198907913684,0.056,0.116,0.232,-0.348672516438483
"259",49,-1,3,1,0.5,2.75872227280349,1.65124442775662,-1.10747784504687,0.585019063003959,-1.47190641317622,0.434204147703831,-1.28441311446507,0.258974055623305,-1.07394976584396,0.08,0.136,0.256,-0.396879936529902
"260",50,-1,-3,2,0.5,1.70914568725712,-2.78717912332561,-1.10747784504687,-0.850430372865284,-3.02508736440235,-0.995477076762192,-2.81165434177886,-1.16802114178951,-2.57612497028614,0.994,1,1,-1.85274225344574
"261",51,-1,-2,2,0.5,0.969479536313632,-1.94318586832602,-1.10747784504687,-0.584534868955187,-2.5607120959838,-0.720453297333157,-2.3711384107422,-0.880327464277838,-2.16122147454377,0.982,0.992,0.998,-1.50541653088842
"262",52,-1,-1,2,0.5,0.784270460372557,-0.391822824298106,-1.10747784504687,0.0949653893199169,-1.58427983582318,-0.0267023265263733,-1.42991746438525,-0.168247731640117,-1.25809109156341,0.34,0.528,0.718,-0.704414774899767
"263",53,-1,0,2,0.5,1.3987560919399,0.288463083712399,-1.10747784504687,0.427536351524046,-1.19324785003242,0.308046519856343,-1.04804745019649,0.16988139584268,-0.884303322270899,0.05,0.114,0.254,-0.350618262959923
"264",54,-1,1,2,0.5,2.46312180268955,1.35564395764268,-1.10747784504687,0.91098889741043,-0.721163710562933,0.786853357002532,-0.579422040778645,0.644153861678848,-0.418654360069883,0,0,0.012,0.117727738036245
"265",55,-1,2,2,0.5,2.90856825800661,1.80109041295974,-1.10747784504687,1.07984618858989,-0.561058995733061,0.95376779449757,-0.420353120432602,0.808022995581349,-0.260294527317995,0,0,0,0.277691278930428
"266",56,-1,3,2,0.5,3.40468600711092,2.29720816206405,-1.10747784504687,1.08760006260671,-0.657916898333741,0.951340967675644,-0.508169339455775,0.795650410954094,-0.338344229558172,0,0,0.004,0.232536396964101
"267",57,-1,-3,3,0.5,2.09309119052013,-3.19769927892378,-1.10747784504687,-1.19180181147586,-3.31202734724484,-1.33221543514898,-3.10358498596202,-1.49843247983948,-2.87253302705177,1,1,1,-2.16583576227895
"268",58,-1,-2,3,0.5,1.2919544042934,-2.33441148989913,-1.10747784504687,-0.883965281832649,-2.80201604090948,-1.01379690101491,-2.61642284431324,-1.16695645291496,-2.41061194849405,1,1,1,-1.77291755825802
"269",59,-1,-1,3,0.5,0.627601966767079,-0.659136548132222,-1.10747784504687,-0.0773333787331952,-1.62281129625878,-0.1891145798661,-1.48268938811808,-0.319076464728364,-1.32426288231666,0.632,0.796,0.936,-0.813452160461175
"270",60,-1,0,3,0.5,1.25579653268296,0.142261689087194,-1.10747784504687,0.383091134934967,-1.06911663386812,0.275416035737697,-0.940441247222383,0.150036922386483,-0.795198037643924,0.036,0.092,0.242,-0.317103057813732
"271",61,-1,1,3,0.5,2.14694160145442,1.03946375640754,-1.10747784504687,0.865022475726701,-0.630475720831221,0.752635838089463,-0.499926858325995,0.621393372504039,-0.352262051822516,0,0,0,0.139235406646478
"272",62,-1,2,3,0.5,3.13232578403245,2.02484793898558,-1.10747784504687,1.34002308493693,-0.167583094406235,1.2215727386873,-0.0411067986916555,1.08428219749615,0.103141224648865,0,0,0,0.595524344245444
"273",63,-1,3,3,0.5,3.56786334318687,2.46038549814,-1.10747784504687,1.38172639157637,-0.210422942977514,1.25559848721391,-0.0779901023891584,1.11038344988318,0.0738249758934046,0,0,0,0.593465288692949
"274",64,-1,-3,1,0.7,2.56580005827762,-3.67327790332449,-1.10747784504687,-0.8943108552909,-3.3933232844619,-1.05680256640779,-3.14309805311955,-1.24950128854191,-2.86828571749952,0.99,0.992,1,-2.0342132820476
"275",65,-1,-2,1,0.7,1.45517908475136,-2.51176653131703,-1.10747784504687,-0.612103922633226,-2.8817413033985,-0.763685516399219,-2.65918489798117,-0.942859783968365,-2.41315651199702,0.958,0.988,0.992,-1.65710653120897
"276",66,-1,-1,1,0.7,0.68445309108956,-0.54657274640837,-1.10747784504687,0.0502536930070965,-1.83932297779823,-0.0845075704057651,-1.66267873453915,-0.24026029497489,-1.46507551052987,0.424,0.586,0.748,-0.840594196264544
"277",67,-1,0,1,0.7,1.18733465754586,0.0717011711934899,-1.10747784504687,0.301959184925804,-1.52170220622023,0.169688641253783,-1.35377047158304,0.0166428654968802,-1.16577918340541,0.162,0.29,0.466,-0.564577738203902
"278",68,-1,1,1,0.7,2.51387659040661,1.40639874535974,-1.10747784504687,0.826297580065448,-0.945168728406731,0.692177161483607,-0.788497786188962,0.538237197434281,-0.61195718228615,0,0.018,0.048,-0.0304066321794853
"279",69,-1,2,1,0.7,2.2787243813823,1.17124653633543,-1.10747784504687,0.709952454207245,-1.11090934635217,0.573785755936289,-0.947551580687696,0.417199907735035,-0.764777586920468,0.016,0.044,0.1,-0.165752390833828
"280",70,-1,3,1,0.7,2.75872227280349,1.65124442775662,-1.10747784504687,0.721197437853511,-1.21183244904402,0.576668768792604,-1.03739773275427,0.410305724172157,-0.843078139919418,0.03,0.062,0.132,-0.208107269086672
"281",71,-1,-3,2,0.7,1.70914568725712,-2.78717912332561,-1.10747784504687,-1.05284535628778,-3.10730916643078,-1.19058669418543,-2.90784363166377,-1.35344053271653,-2.6864178865051,1,1,1,-2.00224498974075
"282",72,-1,-2,2,0.7,0.969479536313632,-1.94318586832602,-1.10747784504687,-0.724371028896437,-2.5517638743819,-0.851414306629809,-2.37819751803764,-1.00014441919349,-2.18532185486665,0.998,1,1,-1.57957377637846
"283",73,-1,-1,2,0.7,0.784270460372557,-0.391822824298106,-1.10747784504687,0.0795227373546944,-1.43481209759261,-0.0310937281340807,-1.29817220311853,-0.160817147507905,-1.14489035288196,0.344,0.542,0.75,-0.64588168617161
"284",74,-1,0,2,0.7,1.3987560919399,0.288463083712399,-1.10747784504687,0.469699849355699,-0.987315990299535,0.361130215241128,-0.858940280829851,0.234877568359348,-0.714213065363185,0.016,0.052,0.136,-0.234508302945288
"285",75,-1,1,2,0.7,2.46312180268955,1.35564395764268,-1.10747784504687,1.05187172427156,-0.423498348109175,0.93867542606456,-0.297077192857337,0.807070005068028,-0.153457974201986,0,0,0,0.3303515022372
"286",76,-1,2,2,0.7,2.90856825800661,1.80109041295974,-1.10747784504687,1.26266120216012,-0.229385229305647,1.14655337184983,-0.103872124282354,1.01186702643424,0.0400930870844147,0,0,0,0.528283014693679
"287",77,-1,3,2,0.7,3.40468600711092,2.29720816206405,-1.10747784504687,1.3045901005339,-0.304265537902982,1.1774265955943,-0.169273285274601,1.03173330886475,-0.0156190467243584,0,0,0,0.510102649200583
"288",78,-1,-3,3,0.7,2.09309119052013,-3.19769927892378,-1.10747784504687,-1.42627138223024,-3.42568812315244,-1.55904229180157,-3.22989474851607,-1.71648696758302,-3.01309002004384,1,1,1,-2.34651996201244
"289",79,-1,-2,3,0.7,1.2919544042934,-2.33441148989913,-1.10747784504687,-1.05624974191755,-2.82309974969358,-1.1758505511001,-2.65266908968055,-1.3177157762657,-2.46499766112587,1,1,1,-1.87735836276596
"290",80,-1,-1,3,0.7,0.627601966767079,-0.659136548132222,-1.10747784504687,-0.120227798557152,-1.49941171398565,-0.220517084010491,-1.37498030810526,-0.337894863304297,-1.23559061888747,0.738,0.9,0.976,-0.780127170924238
"291",81,-1,0,3,0.7,1.25579653268296,0.142261689087194,-1.10747784504687,0.402678607402722,-0.885950242520088,0.305510024885637,-0.773635507525117,0.193178325080559,-0.646502058831631,0.008,0.042,0.124,-0.222217104710138
"292",82,-1,1,3,0.7,2.14694160145442,1.03946375640754,-1.10747784504687,0.967494030686922,-0.364663782984784,0.865206939048957,-0.250175401403706,0.747583238155,-0.12062712986189,0,0,0,0.316987816456489
"293",83,-1,2,3,0.7,3.13232578403245,2.02484793898558,-1.10747784504687,1.53346930293826,0.17436661638888,1.42523349247891,0.286578488541913,1.30077466397789,0.414719031529962,0,0,0,0.858475600204173
"294",84,-1,3,3,0.7,3.56786334318687,2.46038549814,-1.10747784504687,1.6206536564655,0.16213211299873,1.50364288874413,0.281768699061793,1.36844278769167,0.418279470393917,0,0,0,0.893492935035415
"295",85,-1,-3,1,1,2.56580005827762,-3.67327790332449,-1.10747784504687,-1.17140682950983,-3.63025206639076,-1.32974817658699,-3.38360034338372,-1.51882336343448,-3.1132457302487,1,1,1,-2.29154515736367
"296",86,-1,-2,1,1,1.45517908475136,-2.51176653131703,-1.10747784504687,-0.797018737534948,-2.9629730042262,-0.941172840259102,-2.7508379063453,-1.11295275530726,-2.51573728208836,0.992,0.998,1,-1.79493149304927
"297",87,-1,-1,1,1,0.68445309108956,-0.54657274640837,-1.10747784504687,0.0267303417778319,-1.69394463769616,-0.0965780661177706,-1.53474429117388,-0.240450656734559,-1.35735872205317,0.446,0.614,0.808,-0.789120999831924
"298",88,-1,0,1,1,1.18733465754586,0.0717011711934899,-1.10747784504687,0.333047250373259,-1.3185438508139,0.212401810189508,-1.16899890729923,0.0720303264807461,-1.0005988224132,0.098,0.216,0.368,-0.456497519364465
"299",89,-1,1,1,1,2.51387659040661,1.40639874535974,-1.10747784504687,0.984300312188412,-0.622510285581779,0.862455302107589,-0.483554290942841,0.720949207067623,-0.325738603926719,0,0,0,0.202043699956691
"300",90,-1,2,1,1,2.2787243813823,1.17124653633543,-1.10747784504687,0.846910230351234,-0.808963850171077,0.722517583007302,-0.663680092190055,0.5783038806389,-0.49939226416582,0,0,0.026,0.0450409185136735
"301",91,-1,3,1,1,2.75872227280349,1.65124442775662,-1.10747784504687,0.88902523877194,-0.896820612078347,0.752427838507585,-0.740206957726868,0.595747823002406,-0.563912676458016,0,0.012,0.036,0.0217098685535007
"302",92,-1,-3,2,1,1.70914568725712,-2.78717912332561,-1.10747784504687,-1.27721238989866,-3.18981516830376,-1.40577193883445,-3.00440935931785,-1.55827073641026,-2.79870567569055,1,1,1,-2.16244861292398
"303",93,-1,-2,2,1,0.969479536313632,-1.94318586832602,-1.10747784504687,-0.879118187613267,-2.53356251099026,-0.994062259522691,-2.37771639215004,-1.13005127464566,-2.20460513057063,1,1,1,-1.65661970291814
"304",94,-1,-1,2,1,0.784270460372557,-0.391822824298106,-1.10747784504687,0.0558178302817599,-1.28211707287523,-0.0438617406468457,-1.16375576194023,-0.158980365472692,-1.03037754876793,0.366,0.578,0.808,-0.589290344623138
"305",95,-1,0,2,1,1.3987560919399,0.288463083712399,-1.10747784504687,0.504152165210618,-0.780078554875453,0.406590425141282,-0.669015782219709,0.293803485347373,-0.543310474885411,0,0.004,0.048,-0.120852266070993
"306",96,-1,1,2,1,2.46312180268955,1.35564395764268,-1.10747784504687,1.18884508389157,-0.116691878848733,1.08709889084163,-0.00621244505882169,0.970250433485463,0.119158381067105,0,0,0,0.54709727408193
"307",97,-1,2,2,1,2.90856825800661,1.80109041295974,-1.10747784504687,1.44711750203062,0.116878861569991,1.34156214224971,0.227011941486523,1.22096078662354,0.353005641153162,0,0,0,0.788034246366055
"308",98,-1,3,2,1,3.40468600711092,2.29720816206405,-1.10747784504687,1.54613039719606,0.0818494606234028,1.42874452897077,0.201991495517573,1.29409947031775,0.339827508901053,0,0,0,0.817448148788603
"309",99,-1,-3,3,1,2.09309119052013,-3.19769927892378,-1.10747784504687,-1.67652483451911,-3.53369480764519,-1.80038984961425,-3.35307273971701,-1.94674055609552,-3.15223924789687,1,1,1,-2.53302588494395
"310",100,-1,-2,3,1,1.2919544042934,-2.33441148989913,-1.10747784504687,-1.23312694763252,-2.83103260862616,-1.34315078712068,-2.68022681697897,-1.47233735007067,-2.51149716293384,1,1,1,-1.98045324977445
"311",101,-1,-1,3,1,0.627601966767079,-0.659136548132222,-1.10747784504687,-0.168273113475378,-1.37394576844966,-0.257512324769253,-1.26737416781682,-0.361428390195551,-1.14726923688273,0.89,0.974,0.992,-0.74915222462632
"312",102,-1,0,3,1,1.25579653268296,0.142261689087194,-1.10747784504687,0.412179044759935,-0.70970138912925,0.326854146915992,-0.612946378297587,0.227997169356435,-0.502765467842565,0,0.002,0.044,-0.134171664038226
"313",103,-1,1,3,1,2.14694160145442,1.03946375640754,-1.10747784504687,1.05750663785219,-0.104393865644626,0.967480430655586,-0.00562108334301107,0.864183680517053,0.106860938435241,0,0,0,0.487965355877786
"314",104,-1,2,3,1,3.13232578403245,2.02484793898558,-1.10747784504687,1.71817955566467,0.514974642454405,1.62137995294005,0.613028784438157,1.51007095118012,0.725129376435593,0,0,0,1.11787395305928
"315",105,-1,3,3,1,3.56786334318687,2.46038549814,-1.10747784504687,1.86315705269648,0.549415149027716,1.75580745449585,0.655075007050615,1.63327518357272,0.77648808406932,0,0,0,1.20418865429602
"316",1,0,-3,1,0.1,3.55887025377298,-3.67327790332449,-0.114407649551513,0.725172632666997,-1.5274375779519,0.564819281514825,-1.31609194296936,0.376388194628208,-1.08164711492814,0.912,0.856,0.732,-0.3386738375135
"317",2,0,-2,1,0.1,2.39735888176552,-2.51176653131703,-0.114407649551513,0.765814430613614,-1.46463863041691,0.605812353977851,-1.25587930987333,0.419477873662252,-1.0239025332638,0.926,0.874,0.752,-0.288986260272254
"318",3,0,-1,1,0.1,0.6024694222836,-0.54657274640837,-0.114407649551513,0.883649557785756,-1.28886122109854,0.724834665120644,-1.08842131166768,0.541276310883266,-0.86391671446149,0.964,0.906,0.8,-0.149388262800019
"319",4,0,0,1,0.1,0.488587746733625,0.0717011711934899,-0.114407649551513,0.936755774391806,-1.22153571565306,0.778958228673846,-1.0217457001153,0.595378924655983,-0.800119983346892,0.962,0.914,0.808,-0.0910348790846217
"320",5,0,1,1,0.1,1.52207291971617,1.40639874535974,-0.114407649551513,1.05082029010647,-1.09250044154553,0.891715412029317,-0.897217514877293,0.707956385404011,-0.678549916371063,0.968,0.91,0.802,0.0251788018748386
"321",6,0,2,1,0.1,1.29063403440337,1.17124653633543,-0.114407649551513,1.02738874691023,-1.12918021530249,0.868520785778551,-0.932118636140895,0.684193081903243,-0.711241509350269,0.968,0.902,0.808,-0.0027274660728743
"322",7,0,3,1,0.1,1.76565207730813,1.65124442775662,-0.114407649551513,1.03548600410735,-1.14624110910568,0.875463809045069,-0.946058480227375,0.688875496173958,-0.723315838559859,0.968,0.898,0.804,-0.00651744121518218
"323",8,0,-3,2,0.1,2.6727714737741,-2.78717912332561,-0.114407649551513,0.577017798438604,-1.6156261408477,0.420957238837508,-1.4101987780371,0.238650506348304,-1.18176200301987,0.886,0.804,0.672,-0.458190046322831
"324",9,0,-2,2,0.1,1.82974751416027,-1.94318586832602,-0.114407649551513,0.640923362224274,-1.51426986834865,0.485389038453348,-1.31435858387439,0.304634981413477,-1.09084532305142,0.91,0.846,0.714,-0.38059168125874
"325",10,0,-1,2,0.1,0.532388055619657,-0.391822824298106,-0.114407649551513,0.832979969169927,-1.23614415489228,0.681224482835941,-1.04588246976201,0.505307779302473,-0.833647561745898,0.97,0.914,0.814,-0.153419458832561
"326",11,0,0,2,0.1,0.567295214433847,0.288463083712399,-0.114407649551513,0.9408448608285,-1.10257275731917,0.789998235613363,-0.916136275875439,0.615017681787951,-0.708515395478866,0.976,0.938,0.83,-0.0366019065598193
"327",12,0,1,2,0.1,1.47197978447182,1.35564395764268,-0.114407649551513,1.09810105042478,-0.945380738650865,0.946348874608778,-0.760969521791799,0.769644066817614,-0.55450135424561,0.964,0.912,0.81,0.116565790306166
"328",13,0,2,2,0.1,1.91549806251125,1.80109041295974,-0.114407649551513,1.15042021083776,-0.893629693673684,0.996806046325873,-0.710193460959486,0.819502449845778,-0.504535263359304,0.946,0.9,0.79,0.165802869918077
"329",14,0,3,2,0.1,2.41161581161556,2.29720816206405,-0.114407649551513,1.1537038059977,-0.92928048456726,0.996404917816756,-0.743251153926459,0.815173098922556,-0.533374412094831,0.944,0.902,0.79,0.149534543208758
"330",15,0,-3,3,0.1,3.08329162937227,-3.19769927892378,-0.114407649551513,0.392217566257946,-1.77493901560622,0.23871506630507,-1.57160817657597,0.0597765233038353,-1.34471600297898,0.804,0.7,0.554,-0.628372761924149
"331",16,0,-2,3,0.1,2.22000384034762,-2.33441148989913,-0.114407649551513,0.47166226361251,-1.65078582213693,0.319928362314799,-1.45242011426213,0.143826897152333,-1.23133187454733,0.862,0.75,0.618,-0.53040967929367
"332",17,0,-1,3,0.1,0.6693994836065,-0.659136548132222,-0.114407649551513,0.725610325766037,-1.28395351704177,0.578167270947984,-1.09918397528309,0.407760756026746,-0.89264221182201,0.956,0.898,0.802,-0.231449454120562
"333",18,0,0,3,0.1,0.505538705441733,0.142261689087194,-0.114407649551513,0.893670585508999,-1.0716893194777,0.747806646111509,-0.893324262947312,0.579757606774468,-0.693089891104023,0.98,0.946,0.838,-0.046745302528941
"334",19,0,1,3,0.1,1.16226886690816,1.03946375640754,-0.114407649551513,1.07556998096901,-0.908061842570006,0.928273078004679,-0.728997401885386,0.756649406188128,-0.528397430603868,0.966,0.914,0.82,0.123186236268341
"335",20,0,2,3,0.1,2.13925558853709,2.02484793898558,-0.114407649551513,1.23289855872146,-0.74143738314464,1.08305909898404,-0.566433599742184,0.909773227066109,-0.36993045166151,0.926,0.86,0.762,0.276850865102031
"336",21,0,3,3,0.1,2.57479314769152,2.46038549814,-0.114407649551513,1.24146498109826,-0.772336768566965,1.08737019076794,-0.592951070871764,0.910077354279006,-0.392721617871759,0.926,0.858,0.758,0.265969531794076
"337",22,0,-3,1,0.3,3.55887025377298,-3.67327790332449,-0.114407649551513,0.324277237525927,-1.89341029940096,0.16965469658524,-1.68326631426748,-0.0123852087430213,-1.44989062021881,0.756,0.648,0.5,-0.715899026569229
"338",23,0,-2,1,0.3,2.39735888176552,-2.51176653131703,-0.114407649551513,0.439262867137658,-1.70833352281108,0.286487675649202,-1.50779690875361,0.108162725733554,-1.283084051884,0.842,0.73,0.592,-0.57383436088512
"339",24,0,-1,1,0.3,0.6024694222836,-0.54657274640837,-0.114407649551513,0.750873765484279,-1.24827001509357,0.604015708140642,-1.06432253826075,0.434571931179781,-0.860036769783194,0.966,0.91,0.826,-0.202437638528538
"340",25,0,0,1,0.3,0.488587746733625,0.0717011711934899,-0.114407649551513,0.886106152965799,-1.07830264968862,0.740456459888251,-0.899822279336071,0.572282296747914,-0.699849250066467,0.98,0.946,0.836,-0.0540030670578894
"341",26,0,1,1,0.3,1.52207291971617,1.40639874535974,-0.114407649551513,1.18067602901775,-0.758186252974129,1.03425601526697,-0.585854412238327,0.864345729131866,-0.392247458784185,0.932,0.878,0.778,0.24364430008223
"342",27,0,2,1,0.3,1.29063403440337,1.17124653633543,-0.114407649551513,1.12260564014473,-0.842355262337504,0.975440016916473,-0.666270903577716,0.804423550778496,-0.468518115697676,0.95,0.902,0.802,0.176318716469315
"343",28,0,3,1,0.3,1.76565207730813,1.65124442775662,-0.114407649551513,1.15701176699744,-0.875728224117074,1.00343118967497,-0.692771828425031,0.826317764603616,-0.488990617930051,0.946,0.9,0.794,0.176906373685301
"344",29,0,-3,2,0.3,2.6727714737741,-2.78717912332561,-0.114407649551513,0.0285505528928235,-2.02620518596372,-0.11560741665095,-1.83253936008536,-0.284987506844883,-1.61776328954735,0.54,0.408,0.236,-0.93755459483731
"345",30,0,-2,2,0.3,1.82974751416027,-1.94318586832602,-0.114407649551513,0.190380195593866,-1.76986463390798,0.0495041607431305,-1.58854303037833,-0.114269921463854,-1.38525842888097,0.698,0.56,0.404,-0.737962590422713
"346",31,0,-1,2,0.3,0.532388055619657,-0.391822824298106,-0.114407649551513,0.647948922971895,-1.12850439995501,0.516397591385889,-0.969144360696187,0.364284342864063,-0.789400625608722,0.98,0.93,0.844,-0.204648660982462
"347",32,0,0,2,0.3,0.567295214433847,0.288463083712399,-0.114407649551513,0.895266484130386,-0.841571327277229,0.765211543275489,-0.686684657026212,0.61485079878947,-0.512902876693641,0.986,0.966,0.89,0.0575741852433783
"348",33,0,1,2,0.3,1.47197978447182,1.35564395764268,-0.114407649551513,1.26632730274728,-0.478403329052287,1.13223532232623,-0.32553498893926,0.978861522181147,-0.154047972812363,0.878,0.786,0.63,0.417373550279112
"349",34,0,2,2,0.3,1.91549806251125,1.80109041295974,-0.114407649551513,1.39602875258478,-0.357875111409205,1.25981459211645,-0.207077520984048,1.10343317400393,-0.0361063555948701,0.796,0.694,0.524,0.537592241245994
"350",35,0,3,2,0.3,2.41161581161556,2.29720816206405,-0.114407649551513,1.42953484148706,-0.40622198770527,1.28599682857659,-0.248660757948786,1.12149022432326,-0.0701782595355958,0.816,0.722,0.548,0.529522497970008
"351",36,0,-3,3,0.3,3.08329162937227,-3.19769927892378,-0.114407649551513,-0.319435798278594,-2.32465158262678,-0.458725805841754,-2.13406580156317,-0.622229179692645,-1.92348840996723,0.176,0.096,0.032,-1.25834535411974
"352",37,0,-2,3,0.3,2.22000384034762,-2.33441148989913,-0.114407649551513,-0.122758864586391,-2.02436532441049,-0.258011326399381,-1.84644285126956,-0.415073795795097,-1.64734158610449,0.378,0.218,0.116,-1.01830032923834
"353",38,0,-1,3,0.3,0.6693994836065,-0.659136548132222,-0.114407649551513,0.439868151606507,-1.22642259595176,0.318012842344477,-1.07628239276619,0.176386236315693,-0.907092817642142,0.93,0.87,0.716,-0.357440536298618
"354",39,0,0,3,0.3,0.505538705441733,0.142261689087194,-0.114407649551513,0.79621305740667,-0.804602858528021,0.676590057511253,-0.663077419101581,0.537983347777535,-0.503340557027349,0.99,0.974,0.918,0.0231973791258861
"355",40,0,1,3,0.3,1.16226886690816,1.03946375640754,-0.114407649551513,1.19018129425929,-0.441877328544905,1.06635431715875,-0.299730326441292,0.923117490293979,-0.13920057546194,0.894,0.794,0.634,0.397220572077458
"356",41,0,2,3,0.3,2.13925558853709,2.02484793898558,-0.114407649551513,1.5561866384873,-0.0910910122932982,1.42674096833582,0.0477786549937685,1.27738616746526,0.205058165834838,0.582,0.444,0.276,0.743567309431933
"357",42,0,3,3,0.3,2.57479314769152,2.46038549814,-0.114407649551513,1.6060176267924,-0.113988638015178,1.46899190499505,0.0308093399248275,1.31267433337164,0.194990695323887,0.6,0.466,0.296,0.755805845829468
"358",43,0,-3,1,0.5,3.55887025377298,-3.67327790332449,-0.114407649551513,-0.000593267070110903,-2.19074818090803,-0.152036702803163,-1.98239897912661,-0.330320885486772,-1.7508541690605,0.518,0.382,0.226,-1.02465665968319
"359",44,0,-2,1,0.5,2.39735888176552,-2.51176653131703,-0.114407649551513,0.178592004566739,-1.89869992399076,0.0329143018562567,-1.70348750093694,-0.138214914126626,-1.48571673918011,0.67,0.546,0.394,-0.798463019322094
"360",45,0,-1,1,0.5,0.6024694222836,-0.54657274640837,-0.114407649551513,0.647227277374385,-1.21346698307089,0.510948909073398,-1.04424953657174,0.351731156413506,-0.854670631370223,0.966,0.908,0.802,-0.242313049083911
"361",46,0,0,1,0.5,0.488587746733625,0.0717011711934899,-0.114407649551513,0.844640741908734,-0.9710583283853,0.709184395512202,-0.808142450415916,0.552915597559497,-0.624318246256755,0.986,0.964,0.876,-0.0275939296430239
"362",47,0,1,1,0.5,1.52207291971617,1.40639874535974,-0.114407649551513,1.27641332939328,-0.51244638745515,1.13851678973327,-0.356039329055479,0.981235737867309,-0.180038827400968,0.882,0.79,0.658,0.406209081815613
"363",48,0,2,1,0.5,1.29063403440337,1.17124653633543,-0.114407649551513,1.1940688948388,-0.624893217034133,1.0550421972675,-0.464763088511403,0.896196868552134,-0.284480923736334,0.922,0.85,0.736,0.312255887459591
"364",49,0,3,1,0.5,1.76565207730813,1.65124442775662,-0.114407649551513,1.25295585451867,-0.65626641867814,1.10684912756776,-0.488551712853657,0.938202866163177,-0.29983116613525,0.912,0.844,0.73,0.325464640214735
"365",50,0,-3,2,0.5,2.6727714737741,-2.78717912332561,-0.114407649551513,-0.342236376406429,-2.28384419457761,-0.478752547624684,-2.10265961764188,-0.638293531512261,-1.89868384692125,0.156,0.08,0.022,-1.25511417994063
"366",51,0,-2,2,0.5,1.82974751416027,-1.94318586832602,-0.114407649551513,-0.108711474094461,-1.91812390578613,-0.238314789253003,-1.7513408696008,-0.389286739664612,-1.56412348661848,0.378,0.222,0.11,-0.965776234252829
"367",52,0,-1,2,0.5,0.532388055619657,-0.391822824298106,-0.114407649551513,0.525285299453818,-1.05767007841057,0.407599948218186,-0.916792472963651,0.271110784679417,-0.758240579690393,0.984,0.936,0.826,-0.237490231237836
"368",53,0,0,2,0.5,0.567295214433847,0.288463083712399,-0.114407649551513,0.857375379494485,-0.680861559431044,0.741254405858841,-0.545842527675,0.606673547729537,-0.393571913626351,0.99,0.97,0.898,0.111638527164977
"369",54,0,1,2,0.5,1.47197978447182,1.35564395764268,-0.114407649551513,1.36576082242025,-0.185676656802606,1.24540376367507,-0.0533068411532229,1.10687273703574,0.0973565674929154,0.722,0.56,0.372,0.605554203788109
